seasonType,eventId,commentaryOrder,playId,clockDisplayValue,commentaryText,updateDateTime
12726,714954,7,44856785,70',Aaron Scott (Spartans FC) Substitution at 70',2025-03-12 04:52:31
12726,714954,8,44856885,73',Aryton Sonkur (Spartans FC) Goal at 73',2025-03-12 04:52:31
12726,714954,9,44857011,77',Josh Laing (Spartans FC) Substitution at 77',2025-03-12 04:52:31
12726,714954,10,44857012,77',Ryan Sargent (Elgin City) Substitution at 77',2025-03-12 04:52:31
12726,714954,11,44857256,87',Jake Dolzanski (Elgin City) Yellow Card at 87',2025-03-12 04:52:31
12726,714955,0,44511015,21',Dylan Forrest (Peterhead) Yellow Card at 21',2025-01-15 05:37:56
12726,714955,1,44511542,39',Lewis Reid (Stranraer) Yellow Card at 39',2025-01-15 05:37:56
12726,714955,2,44512180,50',Matthew Grant (Stranraer) Yellow Card at 50',2025-01-15 05:37:56
12726,714955,3,44512376,56',Mark Russell (Stranraer) Yellow Card at 56',2025-01-15 05:37:56
12726,714955,4,44512448,59',Jason Brown (Peterhead) Goal at 59',2025-01-15 05:37:56
12726,714955,5,44512596,63',Jamie Walker (Peterhead) Substitution at 63',2025-01-15 05:37:56
12726,714955,6,44512725,67',Trialist A (Stranraer) Substitution at 67',2025-01-15 05:37:56
12726,714955,7,44512726,67',Max Guthrie (Stranraer) Substitution at 67',2025-01-15 05:37:56
12726,714955,8,44513046,75',Danny Strachan (Peterhead) Substitution at 75',2025-01-15 05:37:56
12726,714955,9,44513047,75',Oliver Colloty (Peterhead) Substitution at 75',2025-01-15 05:37:56
12726,714955,10,44513135,77',Ryan Edgar (Stranraer) Substitution at 77',2025-01-15 05:37:56
12726,714955,11,44513461,86',Rory McAllister (Peterhead) Substitution at 86',2025-01-15 05:37:56
12726,714956,0,44587389,33',Bradley Barrett (Bonnyrigg Rose) Goal at 33',2025-01-29 14:52:37
12726,714956,1,44587403,36',Neil Martyniuk (Bonnyrigg Rose) Penalty - Scored at 36',2025-01-29 14:52:37
12726,714956,2,44587471,45',Craig Ross (Stranraer) Yellow Card at 45',2025-01-29 14:52:37
12726,714956,3,44587559,53',Cameron Ross (Bonnyrigg Rose) Goal at 53',2025-01-29 14:52:37
12726,714956,4,44587579,55',Trialist A (Stranraer) Substitution at 55',2025-01-29 14:52:37
12726,714956,5,44587580,55',Sean Docherty (Stranraer) Substitution at 55',2025-01-29 14:52:37
12726,714956,6,44587581,55',Ryan Edgar (Stranraer) Substitution at 55',2025-01-29 14:52:37
12726,714956,7,44587587,58',Mark Russell (Stranraer) Goal at 58',2025-01-29 14:52:37
12726,714956,8,44587639,64',Matthew Grant (Stranraer) Substitution at 64',2025-01-29 14:52:37
12726,714956,9,44587663,67',Aaron Arnott (Bonnyrigg Rose) Substitution at 67',2025-01-29 14:52:37
12726,714956,10,44587694,70',Bradley Barrett (Bonnyrigg Rose) Yellow Card at 70',2025-01-29 14:52:37
12726,714956,11,44587728,71',Callum Connelly (Bonnyrigg Rose) Substitution at 71',2025-01-29 14:52:37
12726,714956,12,44587867,83',Sean Docherty (Stranraer) Yellow Card at 83',2025-01-29 14:52:37
12726,714956,13,44587868,84',Keiran Mcgachie (Bonnyrigg Rose) Substitution at 84',2025-01-29 14:52:37
12726,714957,0,44497354,27',Marley Redfern (Clyde) Substitution at 27',2025-01-12 05:37:22
12726,714957,1,44497447,33',Jordan Houston (Clyde) Yellow Card at 33',2025-01-12 05:37:22
12726,714957,2,44498288,50',Jess Norey (East Fife) Goal at 50',2025-01-12 05:37:22
12726,714957,3,44498398,55',Alan Trouten (East Fife) Goal at 55',2025-01-12 05:37:22
12726,714957,4,44498614,63',Jess Norey (East Fife) Yellow Card at 63',2025-01-12 05:37:22
12726,714957,5,44498870,74',Craig Howie (Clyde) Substitution at 74',2025-01-12 05:37:22
12726,714957,6,44498942,78',Trialist Trialist (East Fife) Substitution at 78',2025-01-12 05:37:22
12726,714957,7,44499000,79',Adam Laaref (East Fife) Substitution at 79',2025-01-12 05:37:22
12726,714957,8,44499087,83',Dominic Docherty (Clyde) Substitution at 83',2025-01-12 05:37:22
12726,714957,9,44499171,88',Lee Hamilton (Clyde) Yellow Card at 88',2025-01-12 05:37:22
12726,714957,10,44499172,89',Adam Laaref (East Fife) Goal at 89',2025-01-12 05:37:22
12726,714957,11,44499250,90'+3',Patrick Slattery (East Fife) Substitution at 93',2025-01-12 05:37:22
12726,714958,0,44497256,22',Kieran Shanks (Peterhead) Goal at 22',2025-01-12 05:37:22
12726,714958,1,44497428,30',Edin Lynch (Edinburgh City) Yellow Card at 30',2025-01-12 05:37:22
12726,714958,2,44497724,42',Kieran Shanks (Peterhead) Yellow Card at 42',2025-01-12 05:37:22
12726,714958,3,44497834,45',Edin Lynch (Edinburgh City) Red Card at 45',2025-01-12 05:37:22
12726,714958,4,44497858,45'+2',Innes Lawson (Edinburgh City) Yellow Card at 47',2025-01-12 05:37:22
12726,714958,5,44498134,45',Oliver Colloty (Peterhead) Substitution at 45',2025-01-12 05:37:22
12726,714958,6,44498457,59',Tiwi Daramola (Edinburgh City) Substitution at 59',2025-01-12 05:37:22
12726,714958,7,44498458,59',Ouzy See (Edinburgh City) Substitution at 59',2025-01-12 05:37:22
12726,714958,8,44498721,68',M. Zaid (Edinburgh City) Substitution at 68',2025-01-12 05:37:22
12726,714958,9,44498745,70',Dylan Forrest (Peterhead) Yellow Card at 70',2025-01-12 05:37:22
12726,714958,10,44498795,72',Rory McAllister (Peterhead) Substitution at 72',2025-01-12 05:37:22
12726,714958,11,44499085,84',Robbie Hamilton (Edinburgh City) Substitution at 84',2025-01-12 05:37:22
12726,714958,12,44499086,85',Peter Pawlett (Peterhead) Yellow Card at 85',2025-01-12 05:37:22
12726,714958,13,44499115,86',Josh Grigor (Edinburgh City) Yellow Card at 86',2025-01-12 05:37:22
12726,714958,14,44499230,90'+3',Scott Ross (Peterhead) Substitution at 93',2025-01-12 05:37:22
12726,714959,0,44497581,39',Mitchell Taylor (Forfar Athletic) Substitution at 39',2025-01-12 05:37:22
12726,714959,1,44498152,49',Kieran Inglis (Forfar Athletic) Substitution at 49',2025-01-12 05:37:22
12726,714959,2,44498501,64',Owen Cairns (Elgin City) Substitution at 64',2025-01-12 05:37:22
12726,714959,3,44498548,66',Mark Whatley (Forfar Athletic) Yellow Card at 66',2025-01-12 05:37:22
12726,714959,4,44498801,75',Oliver Mcdonald (Elgin City) Substitution at 75',2025-01-12 05:37:22
12726,714959,5,44498815,76',Russell Dingwall (Elgin City) Goal at 76',2025-01-12 05:37:22
12726,714959,6,44498926,81',Ryan Sargent (Elgin City) Yellow Card at 81',2025-01-12 05:37:22
12726,714959,7,44498927,81',Blair Malcolm (Forfar Athletic) Substitution at 81',2025-01-12 05:37:22
12726,714959,8,44498960,83',Cammy Logan (Forfar Athletic) Goal at 83',2025-01-12 05:37:22
12726,714959,9,44499166,90'+2',Finn Allan (Elgin City) Substitution at 92',2025-01-12 05:37:22
12726,714959,10,44499202,90'+3',Blair Malcolm (Forfar Athletic) Yellow Card at 93',2025-01-12 05:37:22
12726,714960,0,44637994,13',Jack Harkness (Stirling Albion) Yellow Card at 13',2025-02-05 05:44:35
12726,714960,1,44638172,33',Blair Henderson (Spartans FC) Goal at 33',2025-02-05 05:44:35
12726,714960,2,44638210,37',Jamie Dishington (Spartans FC) Goal at 37',2025-02-05 05:44:35
12726,714960,3,44638238,40',Callum Crane (Stirling Albion) Yellow Card at 40',2025-02-05 05:44:35
12726,714960,4,44638433,45',Dale Carrick (Stirling Albion) Substitution at 45',2025-02-05 05:44:35
12726,714960,5,44638448,45',Ricky Waugh (Stirling Albion) Substitution at 45',2025-02-05 05:44:35
12726,714960,6,44638449,45',Scott Constable (Stirling Albion) Substitution at 45',2025-02-05 05:44:35
12726,714960,7,44638487,50',Blair Henderson (Spartans FC) Goal at 50',2025-02-05 05:44:35
12726,714960,8,44638743,68',Liam Morgan (Spartans FC) Substitution at 68',2025-02-05 05:44:35
12726,714960,9,44638744,69',Hamish Ritchie (Spartans FC) Substitution at 69',2025-02-05 05:44:35
12726,714960,10,44638790,72',Erik Sula (Stirling Albion) Substitution at 72',2025-02-05 05:44:35
12726,714960,11,44638833,75',Mark Stowe (Spartans FC) Substitution at 75',2025-02-05 05:44:35
12726,714960,12,44638834,75',Aaron Preston (Spartans FC) Substitution at 75',2025-02-05 05:44:35
12726,714960,13,44638909,79',Dale Hilson (Stirling Albion) Substitution at 79',2025-02-05 05:44:35
12726,714960,14,44638910,80',Brogan Walls (Spartans FC) Substitution at 80',2025-02-05 05:44:35
12726,714960,15,44638949,82',Dale Carrick (Stirling Albion) Yellow Card at 82',2025-02-05 05:44:35
12726,714960,16,44638981,85',Dale Carrick (Stirling Albion) Goal at 85',2025-02-05 05:44:35
12726,714961,0,44523275,23',Innes Lawson (Edinburgh City) Yellow Card at 23',2025-01-18 05:40:07
12726,714961,1,44523402,35',Martin Rennie (Clyde) Yellow Card at 35',2025-01-18 05:40:07
12726,714961,2,44523463,40',Thomas Robson (Clyde) Yellow Card at 40',2025-01-18 05:40:07
12726,714961,3,44523464,40',Logan Dunachie (Clyde) Yellow Card at 40',2025-01-18 05:40:07
12726,714961,4,44523525,45'+1',Lewis Mcarthur (Edinburgh City) Goal at 46',2025-01-18 05:40:07
12726,714961,5,44523811,51',Connor Young (Edinburgh City) Goal at 51',2025-01-18 05:40:07
12726,714961,6,44523871,57',Craig Howie (Clyde) Substitution at 57',2025-01-18 05:40:07
12726,714961,7,44523959,67',Tiwi Daramola (Edinburgh City) Substitution at 67',2025-01-18 05:40:07
12726,714961,8,44524075,78',Robbie Hamilton (Edinburgh City) Substitution at 78',2025-01-18 05:40:07
12726,714961,9,44524113,80',Dominic Docherty (Clyde) Substitution at 80',2025-01-18 05:40:07
12726,714961,10,44524114,81',Ouzy See (Edinburgh City) Substitution at 81',2025-01-18 05:40:07
12726,714962,0,44637951,11',Lee Currie (Bonnyrigg Rose) Yellow Card at 11',2025-02-05 05:44:35
12726,714962,1,44637963,12',Dajon Golding (Elgin City) Yellow Card at 12',2025-02-05 05:44:35
12726,714962,2,44638056,22',Kane Hester (Elgin City) Goal at 22',2025-02-05 05:44:35
12726,714962,3,44638246,42',Ryan Porteous (Bonnyrigg Rose) Yellow Card at 42',2025-02-05 05:44:35
12726,714962,4,44638300,45'+1',Kerr Young (Bonnyrigg Rose) Yellow Card at 46',2025-02-05 05:44:35
12726,714962,5,44638555,56',Jake Dolzanski (Elgin City) Goal at 56',2025-02-05 05:44:35
12726,714962,6,44638633,61',Aaron Arnott (Bonnyrigg Rose) Substitution at 61',2025-02-05 05:44:35
12726,714962,7,44638634,61',Callum Connelly (Bonnyrigg Rose) Substitution at 61',2025-02-05 05:44:35
12726,714962,8,44638635,61',Kian Lesley (Elgin City) Substitution at 61',2025-02-05 05:44:35
12726,714962,9,44638636,62',Jake Dolzanski (Elgin City) Yellow Card at 62',2025-02-05 05:44:35
12726,714962,10,44638701,66',Broque Watson (Bonnyrigg Rose) Substitution at 66',2025-02-05 05:44:35
12726,714962,11,44638702,66',Lucas Stenhouse (Bonnyrigg Rose) Substitution at 66',2025-02-05 05:44:35
12726,714962,12,44638722,68',Lucas Stenhouse (Bonnyrigg Rose) Yellow Card at 68',2025-02-05 05:44:35
12726,714962,13,44638822,74',Keiran Mcgachie (Bonnyrigg Rose) Substitution at 74',2025-02-05 05:44:35
12726,714962,14,44638888,79',Kane Hester (Elgin City) Goal at 79',2025-02-05 05:44:35
12726,714962,15,44638950,82',Oliver Mcdonald (Elgin City) Substitution at 82',2025-02-05 05:44:35
12726,714962,16,44638951,82',Owen Cairns (Elgin City) Substitution at 82',2025-02-05 05:44:35
12726,714962,17,44638952,83',Jack Maclver (Elgin City) Substitution at 83',2025-02-05 05:44:35
12726,714962,18,44638953,83',Ross Draper (Elgin City) Substitution at 83',2025-02-05 05:44:35
12726,714963,0,44527239,4',Robbie McNab (Stirling Albion) Yellow Card at 4',2025-01-19 05:38:43
12726,714963,1,44527289,6',Callum Crane (Stirling Albion) Yellow Card at 6',2025-01-19 05:38:43
12726,714963,2,44527401,10',Max Barry (Peterhead) Goal at 10',2025-01-19 05:38:43
12726,714963,3,44527677,17',Max Barry (Peterhead) Yellow Card at 17',2025-01-19 05:38:43
12726,714963,4,44527728,19',Ross McGeachie (Stirling Albion) Yellow Card at 19',2025-01-19 05:38:43
12726,714963,5,44527817,23',Adam Brown (Stirling Albion) Goal at 23',2025-01-19 05:38:43
12726,714963,6,44527894,26',Kieran Shanks (Peterhead) Goal at 26',2025-01-19 05:38:43
12726,714963,7,44528612,45',Jack Brown (Peterhead) Yellow Card at 45',2025-01-19 05:38:43
12726,714963,8,44529005,49',Callum Crane (Stirling Albion) Goal at 49',2025-01-19 05:38:43
12726,714963,9,44529611,62',Jamie Walker (Peterhead) Substitution at 62',2025-01-19 05:38:43
12726,714963,10,44529793,67',Trialist L (Stirling Albion) Substitution at 67',2025-01-19 05:38:43
12726,714963,11,44530126,75',Kieran Shanks (Peterhead) Goal at 75',2025-01-19 05:38:43
12726,714963,12,44530258,76',Alistair Roy (Stirling Albion) Substitution at 76',2025-01-19 05:38:43
12726,714963,13,44530259,77',Rory McAllister (Peterhead) Substitution at 77',2025-01-19 05:38:43
12726,714963,14,44530260,77',Oliver Colloty (Peterhead) Substitution at 77',2025-01-19 05:38:43
12726,714963,15,44530261,77',Adam Carnwath (Peterhead) Substitution at 77',2025-01-19 05:38:43
12726,714963,16,44530647,87',Cooper Knox (Stirling Albion) Substitution at 87',2025-01-19 05:38:43
12726,714963,17,44530648,87',Ross Davidson (Stirling Albion) Substitution at 87',2025-01-19 05:38:43
12726,714963,18,44530649,87',Cameron Smith (Peterhead) Substitution at 87',2025-01-19 05:38:43
12726,714963,19,44530650,88',Caleb Goldie (Peterhead) Yellow Card at 88',2025-01-19 05:38:43
12726,714964,0,44527534,15',Jack Healy (East Fife) Goal at 15',2025-01-19 05:38:43
12726,714964,1,44527754,18',Jess Norey (East Fife) Yellow Card at 18',2025-01-19 05:38:43
12726,714964,2,44527836,25',Alan Trouten (East Fife) Goal at 25',2025-01-19 05:38:43
12726,714964,3,44528557,45',Grant Gallagher (Stranraer) Yellow Card at 45',2025-01-19 05:38:43
12726,714964,4,44528936,45',Tomas Brindley (Stranraer) Substitution at 45',2025-01-19 05:38:43
12726,714964,5,44528937,45',Deryn Lang (Stranraer) Substitution at 45',2025-01-19 05:38:43
12726,714964,6,44529444,57',Kallum Higginbotham (East Fife) Substitution at 57',2025-01-19 05:38:43
12726,714964,7,44529544,59',Ryan Edgar (Stranraer) Substitution at 59',2025-01-19 05:38:43
12726,714964,8,44529720,64',Sean Mcintosh (Stranraer) Substitution at 64',2025-01-19 05:38:43
12726,714964,9,44530068,72',Robert Jones (East Fife) Substitution at 72',2025-01-19 05:38:43
12726,714964,10,44530069,72',Adam Laaref (East Fife) Substitution at 72',2025-01-19 05:38:43
12726,714964,11,44530703,87',Adam Cummins (Stranraer) Yellow Card at 87',2025-01-19 05:38:43
12726,714965,0,44768117,8',Aryton Sonkur (Spartans FC) Yellow Card at 8',2025-02-26 05:50:42
12726,714965,1,44768141,10',Kieran Inglis (Forfar Athletic) Yellow Card at 10',2025-02-26 05:50:42
12726,714965,2,44768527,33',Matthew Allan (Forfar Athletic) Yellow Card at 33',2025-02-26 05:50:42
12726,714965,3,44768578,38',Callum Booth (Spartans FC) Yellow Card at 38',2025-02-26 05:50:42
12726,714965,4,44768579,38',Reuben Mcallister (Forfar Athletic) Goal at 38',2025-02-26 05:50:42
12726,714965,5,44769188,55',Cameron Russell (Spartans FC) Goal at 55',2025-02-26 05:50:42
12726,714965,6,44769333,60',Declan Byrne (Forfar Athletic) Substitution at 60',2025-02-26 05:50:42
12726,714965,7,44769428,64',Mackenzie Lemon (Forfar Athletic) Yellow Card at 64',2025-02-26 05:50:42
12726,714965,8,44769475,67',Cameron Russell (Spartans FC) Yellow Card at 67',2025-02-26 05:50:42
12726,714965,9,44769622,72',Hamish Ritchie (Spartans FC) Substitution at 72',2025-02-26 05:50:42
12726,714965,10,44769623,72',Jamie Dishington (Spartans FC) Substitution at 72',2025-02-26 05:50:42
12726,714965,11,44769669,74',Bradley Rodden (Forfar Athletic) Substitution at 74',2025-02-26 05:50:42
12726,714965,12,44769753,78',Nathan Cannon (Forfar Athletic) Yellow Card at 78',2025-02-26 05:50:42
12726,714965,13,44769854,83',Mitchell Taylor (Forfar Athletic) Substitution at 83',2025-02-26 05:50:42
12726,714965,14,44769994,89',Lewis Hunter (Spartans FC) Substitution at 89',2025-02-26 05:50:42
12726,714965,15,44769995,90',Stuart Morrison (Forfar Athletic) Yellow Card at 90',2025-02-26 05:50:42
12726,714966,0,44566029,29',Raymond Grant (Clyde) Yellow Card at 29',2025-01-26 05:42:44
12726,714966,1,44567515,56',Mark Gallagher (Elgin City) Yellow Card at 56',2025-01-26 05:42:44
12726,714966,2,44567657,59',Callum Hannah (Clyde) Yellow Card at 59',2025-01-26 05:42:44
12726,714966,3,44567870,63',Ross Lyon (Clyde) Substitution at 63',2025-01-26 05:42:44
12726,714966,4,44568066,67',Kian Lesley (Elgin City) Yellow Card at 67',2025-01-26 05:42:44
12726,714966,5,44568190,70',Ryan Sargent (Elgin City) Substitution at 70',2025-01-26 05:42:44
12726,714966,6,44568317,70',Oliver Mcdonald (Elgin City) Substitution at 70',2025-01-26 05:42:44
12726,714966,7,44568527,77',Dominic Docherty (Clyde) Substitution at 77',2025-01-26 05:42:44
12726,714966,8,44568715,81',Jordan Houston (Clyde) Substitution at 81',2025-01-26 05:42:44
12726,714966,9,44568863,84',Craig Howie (Clyde) Yellow Card at 84',2025-01-26 05:42:44
12726,714966,10,44569066,88',Jordan Houston (Clyde) Red Card at 88',2025-01-26 05:42:44
12726,714966,11,44569275,90'+3',Liam Scullion (Clyde) Yellow Card at 93',2025-01-26 05:42:44
12726,714967,0,44566725,45'+1',M. Zaid (Edinburgh City) Yellow Card at 46',2025-01-26 05:42:44
12726,714967,1,44566726,45'+1',Andrew Munro (East Fife) Yellow Card at 46',2025-01-26 05:42:44
12726,714967,2,44567105,45',John Robertson (Edinburgh City) Substitution at 45',2025-01-26 05:42:44
12726,714967,3,44567478,53',Lewis Mcarthur (Edinburgh City) Yellow Card at 53',2025-01-26 05:42:44
12726,714967,4,44567479,54',Stewart Murdoch (East Fife) Yellow Card at 54',2025-01-26 05:42:44
12726,714967,5,44567724,58',James Stokes (Edinburgh City) Goal at 58',2025-01-26 05:42:44
12726,714967,6,44568022,62',Adam Laaref (East Fife) Substitution at 62',2025-01-26 05:42:44
12726,714967,7,44568023,62',Nathan Austin (East Fife) Substitution at 62',2025-01-26 05:42:44
12726,714967,8,44568024,62',Kallum Higginbotham (East Fife) Substitution at 62',2025-01-26 05:42:44
12726,714967,9,44568352,70',Robbie Hamilton (Edinburgh City) Substitution at 70',2025-01-26 05:42:44
12726,714967,10,44568353,70',Dylan Wells (Edinburgh City) Substitution at 70',2025-01-26 05:42:44
12726,714967,11,44568569,75',Robert Jones (East Fife) Substitution at 75',2025-01-26 05:42:44
12726,714967,12,44568760,79',Alan Trouten (East Fife) Yellow Card at 79',2025-01-26 05:42:44
12726,714967,13,44568761,79',Ouzy See (Edinburgh City) Yellow Card at 79',2025-01-26 05:42:44
12726,714967,14,44568812,80',Nathan Austin (East Fife) Goal at 80',2025-01-26 05:42:44
12726,714967,15,44568900,82',Tiwi Daramola (Edinburgh City) Substitution at 82',2025-01-26 05:42:44
12726,714967,16,44569127,87',Adam Laaref (East Fife) Goal at 87',2025-01-26 05:42:44
12726,714967,17,44569276,90',Edin Lynch (Edinburgh City) Red Card at 90',2025-01-26 05:42:44
12726,714967,18,44569343,90'+2',Reis Peggie (East Fife) Goal at 92',2025-01-26 05:42:44
12726,714967,19,44569478,90'+6',Alan Trouten (East Fife) Penalty - Scored at 96',2025-01-26 05:42:44
12726,714968,0,44565554,12',Finn Robson (Forfar Athletic) Yellow Card at 12',2025-01-26 05:42:44
12726,714968,1,44565649,14',Marley Sweenie-Rowe (Forfar Athletic) Yellow Card at 14',2025-01-26 05:42:44
12726,714968,2,44565865,23',Russell Mclean (Forfar Athletic) Yellow Card at 23',2025-01-26 05:42:44
12726,714968,3,44565998,27',Scott Robertson (Stranraer) Yellow Card at 27',2025-01-26 05:42:44
12726,714968,4,44567072,45',Finlay Allan (Forfar Athletic) Substitution at 45',2025-01-26 05:42:44
12726,714968,5,44567287,51',Grant Gallagher (Stranraer) Goal at 51',2025-01-26 05:42:44
12726,714968,6,44567749,59',Sean Mcintosh (Stranraer) Substitution at 59',2025-01-26 05:42:44
12726,714968,7,44567772,60',Robbie-Sylvain Foster (Stranraer) Yellow Card at 60',2025-01-26 05:42:44
12726,714968,8,44567999,64',Bradley Rodden (Forfar Athletic) Substitution at 64',2025-01-26 05:42:44
12726,714968,9,44568208,69',Matthew Allan (Forfar Athletic) Yellow Card at 69',2025-01-26 05:42:44
12726,714968,10,44568444,73',Mark Whatley (Forfar Athletic) Substitution at 73',2025-01-26 05:42:44
12726,714968,11,44568675,77',Trialist A (Stranraer) Substitution at 77',2025-01-26 05:42:44
12726,714968,12,44568676,78',Blair Malcolm (Forfar Athletic) Substitution at 78',2025-01-26 05:42:44
12726,714968,13,44568977,85',Trialist A (Stranraer) Yellow Card at 85',2025-01-26 05:42:44
12726,714968,14,44569167,88',Aaron Quigg (Stranraer) Substitution at 88',2025-01-26 05:42:44
12726,714969,0,44565142,2',James Graham (Stirling Albion) Goal at 2',2025-01-26 05:42:44
12726,714969,1,44565701,18',Lucas Stenhouse (Bonnyrigg Rose) Substitution at 18',2025-01-26 05:42:44
12726,714969,2,44565888,25',Kerr Young (Bonnyrigg Rose) Yellow Card at 25',2025-01-26 05:42:44
12726,714969,3,44565889,26',Joshua Kerr (Stirling Albion) Penalty - Saved at 26',2025-01-26 05:42:44
12726,714969,4,44566096,32',Cameron Ross (Bonnyrigg Rose) Yellow Card at 32',2025-01-26 05:42:44
12726,714969,5,44566337,39',Robbie McNab (Stirling Albion) Goal at 39',2025-01-26 05:42:44
12726,714969,6,44566452,41',Callum Crane (Stirling Albion) Yellow Card at 41',2025-01-26 05:42:44
12726,714969,7,44566610,45',Adam Brown (Stirling Albion) Goal at 45',2025-01-26 05:42:44
12726,714969,8,44566714,45'+2',Ricky Waugh (Stirling Albion) Yellow Card at 47',2025-01-26 05:42:44
12726,714969,9,44572209,45'+2',Ryan Shanley (Stirling Albion) Yellow Card at 47',2025-01-26 05:42:44
12726,714969,10,44567188,45',Dale Carrick (Stirling Albion) Substitution at 45',2025-01-26 05:42:44
12726,714969,11,44568242,64',Gallagher Lennon (Bonnyrigg Rose) Substitution at 64',2025-01-26 05:42:44
12726,714969,12,44568243,64',Mark Ferrie (Bonnyrigg Rose) Substitution at 64',2025-01-26 05:42:44
12726,714969,13,44568244,64',Lee Currie (Bonnyrigg Rose) Substitution at 64',2025-01-26 05:42:44
12726,714969,14,44568245,64',Ryan Porteous (Bonnyrigg Rose) Substitution at 64',2025-01-26 05:42:44
12726,714969,15,44568246,66',Harry Wright (Stirling Albion) Substitution at 66',2025-01-26 05:42:44
12726,714969,16,44568247,66',Trialist L (Stirling Albion) Substitution at 66',2025-01-26 05:42:44
12726,714969,17,44568779,77',Cooper Knox (Stirling Albion) Substitution at 77',2025-01-26 05:42:44
12726,714969,18,44568941,81',Neil Martyniuk (Bonnyrigg Rose) Yellow Card at 81',2025-01-26 05:42:44
12726,714970,0,44565829,23',Aaron Scott (Spartans FC) Yellow Card at 23',2025-01-26 05:42:44
12726,714970,1,44566472,41',Caleb Goldie (Peterhead) Yellow Card at 41',2025-01-26 05:42:44
12726,714970,2,44567190,45',Cameron Smith (Peterhead) Substitution at 45',2025-01-26 05:42:44
12726,714970,3,44567851,59',Mark Stowe (Spartans FC) Goal at 59',2025-01-26 05:42:44
12726,714970,4,44568073,62',Jamie Dishington (Spartans FC) Substitution at 62',2025-01-26 05:42:44
12726,714970,5,44568074,62',Blair Henderson (Spartans FC) Substitution at 62',2025-01-26 05:42:44
12726,714970,6,44568075,62',Liam Morgan (Spartans FC) Substitution at 62',2025-01-26 05:42:44
12726,714970,7,44568391,69',Sebastian Ross (Peterhead) Substitution at 69',2025-01-26 05:42:44
12726,714970,8,44568537,73',Danny Strachan (Peterhead) Substitution at 73',2025-01-26 05:42:44
12726,714970,9,44568568,74',Kevin Waugh (Spartans FC) Yellow Card at 74',2025-01-26 05:42:44
12726,714970,10,44568717,76',Kieran Watson (Spartans FC) Substitution at 76',2025-01-26 05:42:44
12726,714970,11,44568822,78',Jamie Dishington (Spartans FC) Yellow Card at 78',2025-01-26 05:42:44
12726,714970,12,44569120,83',Rory McAllister (Peterhead) Substitution at 83',2025-01-26 05:42:44
12726,714970,13,44569121,83',Oliver Colloty (Peterhead) Substitution at 83',2025-01-26 05:42:44
12726,714971,0,44607652,8',Cameron Ross (Bonnyrigg Rose) Goal at 8',2025-02-02 14:52:51
12726,714971,1,44608429,30',Neil Martyniuk (Bonnyrigg Rose) Penalty - Scored at 30',2025-02-02 14:52:51
12726,714971,2,44608988,43',Ryan Porteous (Bonnyrigg Rose) Yellow Card at 43',2025-02-02 14:52:51
12726,714971,3,44610350,64',Kerr Young (Bonnyrigg Rose) Yellow Card at 64',2025-02-02 14:52:51
12726,714971,4,44610450,65',Neil Martyniuk (Bonnyrigg Rose) Yellow Card at 65',2025-02-02 14:52:51
12726,714971,5,44610682,69',Callum Connelly (Bonnyrigg Rose) Substitution at 69',2025-02-02 14:52:51
12726,714971,6,44610683,69',Ross Lyon (Clyde) Substitution at 69',2025-02-02 14:52:51
12726,714971,7,44610849,73',Martin Rennie (Clyde) Substitution at 73',2025-02-02 14:52:51
12726,714971,8,44610850,73',Kyle Connell (Clyde) Substitution at 73',2025-02-02 14:52:51
12726,714971,9,44610994,77',Ross Lyon (Clyde) Yellow Card at 77',2025-02-02 14:52:51
12726,714971,10,44611076,79',Martin Rennie (Clyde) Goal at 79',2025-02-02 14:52:51
12726,714971,11,44611211,81',Keiran Mcgachie (Bonnyrigg Rose) Substitution at 81',2025-02-02 14:52:51
12726,714971,12,44611470,87',Darren Hynes (Clyde) Substitution at 87',2025-02-02 14:52:51
12726,714971,13,44611579,89',Aaron Arnott (Bonnyrigg Rose) Substitution at 89',2025-02-02 14:52:51
12726,714971,14,44611654,90'+1',Lee Currie (Bonnyrigg Rose) Yellow Card at 91',2025-02-02 14:52:51
12726,714972,0,44607853,12',Innes Lawson (Edinburgh City) Goal at 12',2025-02-02 14:52:51
12726,714972,1,44608060,17',Joshua Kerr (Stirling Albion) Goal at 17',2025-02-02 14:52:51
12726,714972,2,44608763,36',Leyton Grant (Stirling Albion) Yellow Card at 36',2025-02-02 14:52:51
12726,714972,3,44608986,42',M. Zaid (Edinburgh City) Goal at 42',2025-02-02 14:52:51
12726,714972,4,44609136,44',Lewis Mcarthur (Edinburgh City) Yellow Card at 44',2025-02-02 14:52:51
12726,714972,5,44609667,48',James Graham (Stirling Albion) Goal at 48',2025-02-02 14:52:51
12726,714972,6,44609797,51',James Graham (Stirling Albion) Goal at 51',2025-02-02 14:52:51
12726,714972,7,44609905,53',Dylan Wells (Edinburgh City) Substitution at 53',2025-02-02 14:52:51
12726,714972,8,44609962,54',Callum Crane (Stirling Albion) Yellow Card at 54',2025-02-02 14:52:51
12726,714972,9,44610224,60',Euan Deveney (Stirling Albion) Substitution at 60',2025-02-02 14:52:51
12726,714972,10,44610225,60',Scott Constable (Stirling Albion) Substitution at 60',2025-02-02 14:52:51
12726,714972,11,44610285,61',Ouzy See (Edinburgh City) Goal at 61',2025-02-02 14:52:51
